image_name,image_width_px,image_height_px,detection_count,total_pixel_area,total_area_m2,area_ha,agb_tC,bgb_tC,soc_tC,total_carbon_tC,total_co2e,detections_json
tif109_png_jpg.rf.3f3a93cfa95e63e61fa41c3e423dcc09.jpg,640,640,47,241668.55,21750.1697,2.175017,345.8277,169.4556,839.5566,1354.8398,4972.2622,"[{""class"": ""Avicennia tree"", ""confidence"": 0.7894, ""bbox"": [280.3, 363.0, 381.9, 465.5], ""pixel_area"": 10424.55}, {""class"": ""Avicennia sapling"", ""confidence"": 0.768, ""bbox"": [541.5, 157.8, 597.9, 240.8], ""pixel_area"": 4683.32}, {""class"": ""Avicennia tree"", ""confidence"": 0.7585, ""bbox"": [49.3, 314.4, 130.0, 364.0], ""pixel_area"": 4005.28}, {""class"": ""Avicennia tree"", ""confidence"": 0.7577, ""bbox"": [115.8, 252.7, 174.2, 317.8], ""pixel_area"": 3799.48}, {""class"": ""Avicennia sapling"", ""confidence"": 0.7421, ""bbox"": [501.0, 348.3, 552.5, 412.0], ""pixel_area"": 3283.83}, {""class"": ""Avicennia tree"", ""confidence"": 0.7116, ""bbox"": [398.9, 372.3, 469.5, 435.1], ""pixel_area"": 4434.53}, {""class"": ""Avicennia tree"", ""confidence"": 0.6991, ""bbox"": [370.5, 39.4, 440.1, 115.3], ""pixel_area"": 5278.88}, {""class"": ""Avicennia tree"", ""confidence"": 0.6933, ""bbox"": [18.1, 585.8, 136.4, 640.0], ""pixel_area"": 6416.7}, {""class"": ""Avicennia tree"", ""confidence"": 0.6834, ""bbox"": [430.9, 245.6, 502.7, 324.4], ""pixel_area"": 5664.54}, {""class"": ""Avicennia tree"", ""confidence"": 0.6796, ""bbox"": [0.0, 227.4, 51.7, 307.1], ""pixel_area"": 4116.06}, {""class"": ""Avicennia tree"", ""confidence"": 0.6784, ""bbox"": [138.5, 373.1, 218.2, 452.0], ""pixel_area"": 6294.07}, {""class"": ""Avicennia tree"", ""confidence"": 0.6663, ""bbox"": [560.1, 373.2, 632.4, 456.9], ""pixel_area"": 6052.05}, {""class"": ""Avicennia tree"", ""confidence"": 0.6654, ""bbox"": [18.5, 131.5, 112.9, 212.1], ""pixel_area"": 7616.96}, {""class"": ""Avicennia tree"", ""confidence"": 0.6493, ""bbox"": [287.6, 187.7, 348.8, 256.6], ""pixel_area"": 4218.12}, {""class"": ""Avicennia tree"", ""confidence"": 0.6235, ""bbox"": [186.6, 118.1, 252.4, 189.6], ""pixel_area"": 4704.52}, {""class"": ""Avicennia tree"", ""confidence"": 0.6227, ""bbox"": [202.3, 47.0, 291.8, 128.0], ""pixel_area"": 7250.23}, {""class"": ""Avicennia tree"", ""confidence"": 0.5776, ""bbox"": [520.4, 292.4, 572.1, 346.7], ""pixel_area"": 2805.76}, {""class"": ""Avicennia tree"", ""confidence"": 0.575, ""bbox"": [177.3, 278.0, 244.3, 366.8], ""pixel_area"": 5945.43}, {""class"": ""Avicennia tree"", ""confidence"": 0.5509, ""bbox"": [354.4, 270.9, 415.8, 351.3], ""pixel_area"": 4930.3}, {""class"": ""Avicennia tree"", ""confidence"": 0.5491, ""bbox"": [366.6, 165.0, 438.0, 264.3], ""pixel_area"": 7095.2}, {""class"": ""Avicennia tree"", ""confidence"": 0.5464, ""bbox"": [39.4, 444.7, 121.1, 518.2], ""pixel_area"": 6001.06}, {""class"": ""Rhizophora seed"", ""confidence"": 0.5437, ""bbox"": [465.7, 126.8, 496.3, 157.1], ""pixel_area"": 924.97}, {""class"": ""Avicennia tree"", ""confidence"": 0.5087, ""bbox"": [221.3, 367.9, 253.4, 412.9], ""pixel_area"": 1447.3}, {""class"": ""Avicennia tree"", ""confidence"": 0.5087, ""bbox"": [376.7, 462.3, 466.5, 549.1], ""pixel_area"": 7798.31}, {""class"": ""Avicennia tree"", ""confidence"": 0.4959, ""bbox"": [298.9, 53.9, 361.3, 137.5], ""pixel_area"": 5218.34}, {""class"": ""Avicennia tree"", ""confidence"": 0.4886, ""bbox"": [51.8, 372.6, 119.4, 434.7], ""pixel_area"": 4192.08}, {""class"": ""Avicennia tree"", ""confidence"": 0.4844, ""bbox"": [597.9, 325.4, 639.9, 386.6], ""pixel_area"": 2572.03}, {""class"": ""Avicennia tree"", ""confidence"": 0.4704, ""bbox"": [235.6, 143.6, 308.2, 213.1], ""pixel_area"": 5044.99}, {""class"": ""Avicennia tree"", ""confidence"": 0.4602, ""bbox"": [219.7, 226.0, 269.7, 267.0], ""pixel_area"": 2053.05}, {""class"": ""Avicennia tree"", ""confidence"": 0.459, ""bbox"": [148.1, 185.3, 207.9, 251.8], ""pixel_area"": 3974.07}, {""class"": ""Avicennia tree"", ""confidence"": 0.4556, ""bbox"": [200.6, 504.8, 331.2, 631.6], ""pixel_area"": 16558.0}, {""class"": ""Avicennia tree"", ""confidence"": 0.4269, ""bbox"": [154.7, 459.0, 266.1, 570.2], ""pixel_area"": 12388.52}, {""class"": ""Avicennia tree"", ""confidence"": 0.4086, ""bbox"": [215.8, 2.3, 332.3, 58.5], ""pixel_area"": 6541.42}, {""class"": ""Avicennia tree"", ""confidence"": 0.3635, ""bbox"": [65.2, 225.8, 112.7, 286.2], ""pixel_area"": 2867.24}, {""class"": ""Avicennia sapling"", ""confidence"": 0.3623, ""bbox"": [49.5, 524.6, 96.9, 570.9], ""pixel_area"": 2194.51}, {""class"": ""Avicennia tree"", ""confidence"": 0.3379, ""bbox"": [236.7, 64.9, 296.6, 128.5], ""pixel_area"": 3810.67}, {""class"": ""Avicennia tree"", ""confidence"": 0.3354, ""bbox"": [32.4, 372.1, 116.2, 445.7], ""pixel_area"": 6170.02}, {""class"": ""Avicennia tree"", ""confidence"": 0.3173, ""bbox"": [175.5, 290.1, 232.7, 367.7], ""pixel_area"": 4442.47}, {""class"": ""Avicennia tree"", ""confidence"": 0.3161, ""bbox"": [613.7, 252.5, 640.0, 326.1], ""pixel_area"": 1935.07}, {""class"": ""Avicennia tree"", ""confidence"": 0.3154, ""bbox"": [172.8, 452.9, 261.9, 497.6], ""pixel_area"": 3992.86}, {""class"": ""Avicennia tree"", ""confidence"": 0.3045, ""bbox"": [75.9, 444.6, 126.3, 508.6], ""pixel_area"": 3216.82}, {""class"": ""Avicennia tree"", ""confidence"": 0.2985, ""bbox"": [198.8, 498.7, 267.8, 573.5], ""pixel_area"": 5158.03}, {""class"": ""Rhizophora seed"", ""confidence"": 0.2967, ""bbox"": [464.3, 62.9, 486.2, 81.8], ""pixel_area"": 410.78}, {""class"": ""Avicennia sapling"", ""confidence"": 0.2902, ""bbox"": [520.4, 293.4, 571.2, 346.7], ""pixel_area"": 2709.69}, {""class"": ""Avicennia tree"", ""confidence"": 0.2672, ""bbox"": [0.0, 460.9, 38.8, 545.2], ""pixel_area"": 3267.15}, {""class"": ""Avicennia tree"", ""confidence"": 0.26, ""bbox"": [547.3, 0.0, 639.7, 45.0], ""pixel_area"": 4158.15}, {""class"": ""Avicennia tree"", ""confidence"": 0.2589, ""bbox"": [411.0, 448.5, 530.0, 562.8], ""pixel_area"": 13601.12}]"
tif10_png_jpg.rf.4ff689d323ef0498e2dd192708c3ee06.jpg,640,640,32,203876.66,18348.8995,1.83489,291.7475,142.9563,708.2675,1142.9713,4194.7047,"[{""class"": ""Avicennia tree"", ""confidence"": 0.8212, ""bbox"": [217.4, 213.6, 299.4, 300.0], ""pixel_area"": 7086.89}, {""class"": ""Rhizophora tree"", ""confidence"": 0.8031, ""bbox"": [433.3, 566.7, 539.8, 639.8], ""pixel_area"": 7784.89}, {""class"": ""Rhizophora tree"", ""confidence"": 0.6936, ""bbox"": [319.3, 558.5, 409.6, 623.9], ""pixel_area"": 5910.85}, {""class"": ""Avicennia tree"", ""confidence"": 0.6925, ""bbox"": [66.7, 396.5, 151.8, 476.2], ""pixel_area"": 6777.72}, {""class"": ""Rhizophora tree"", ""confidence"": 0.6911, ""bbox"": [342.6, 332.5, 416.7, 396.4], ""pixel_area"": 4734.82}, {""class"": ""Avicennia tree"", ""confidence"": 0.6905, ""bbox"": [83.6, 162.1, 183.7, 283.5], ""pixel_area"": 12149.73}, {""class"": ""Avicennia sapling"", ""confidence"": 0.6773, ""bbox"": [232.6, 115.0, 295.6, 180.3], ""pixel_area"": 4110.63}, {""class"": ""Avicennia tree"", ""confidence"": 0.6727, ""bbox"": [143.6, 312.6, 204.0, 377.7], ""pixel_area"": 3929.32}, {""class"": ""Rhizophora tree"", ""confidence"": 0.6518, ""bbox"": [514.2, 303.5, 567.9, 368.8], ""pixel_area"": 3514.9}, {""class"": ""Avicennia tree"", ""confidence"": 0.6408, ""bbox"": [396.8, 144.4, 507.8, 264.7], ""pixel_area"": 13350.88}, {""class"": ""Rhizophora tree"", ""confidence"": 0.6367, ""bbox"": [556.5, 461.5, 635.6, 561.3], ""pixel_area"": 7902.14}, {""class"": ""Avicennia tree"", ""confidence"": 0.5724, ""bbox"": [11.5, 517.4, 118.1, 639.9], ""pixel_area"": 13058.07}, {""class"": ""Rhizophora tree"", ""confidence"": 0.5298, ""bbox"": [207.4, 604.7, 282.1, 640.0], ""pixel_area"": 2635.19}, {""class"": ""Rhizophora tree"", ""confidence"": 0.4962, ""bbox"": [419.7, 485.5, 489.3, 552.6], ""pixel_area"": 4677.59}, {""class"": ""Avicennia tree"", ""confidence"": 0.4946, ""bbox"": [453.3, 2.6, 528.4, 86.9], ""pixel_area"": 6328.57}, {""class"": ""Avicennia tree"", ""confidence"": 0.4646, ""bbox"": [178.7, 374.5, 253.8, 444.4], ""pixel_area"": 5245.58}, {""class"": ""Avicennia tree"", ""confidence"": 0.4609, ""bbox"": [558.2, 46.9, 637.7, 162.8], ""pixel_area"": 9213.48}, {""class"": ""Rhizophora tree"", ""confidence"": 0.4349, ""bbox"": [333.4, 440.9, 421.4, 531.8], ""pixel_area"": 7999.06}, {""class"": ""Rhizophora tree"", ""confidence"": 0.4264, ""bbox"": [551.7, 253.2, 629.7, 318.1], ""pixel_area"": 5062.71}, {""class"": ""Avicennia tree"", ""confidence"": 0.3988, ""bbox"": [0.0, 398.5, 42.8, 482.0], ""pixel_area"": 3568.67}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3765, ""bbox"": [559.8, 571.9, 635.6, 640.0], ""pixel_area"": 5160.8}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3752, ""bbox"": [428.1, 327.7, 489.8, 397.2], ""pixel_area"": 4291.41}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3672, ""bbox"": [588.9, 370.2, 637.5, 455.4], ""pixel_area"": 4144.19}, {""class"": ""Avicennia tree"", ""confidence"": 0.3443, ""bbox"": [212.8, 18.6, 318.3, 93.0], ""pixel_area"": 7843.44}, {""class"": ""Avicennia tree"", ""confidence"": 0.3404, ""bbox"": [28.3, 313.8, 117.9, 378.2], ""pixel_area"": 5766.68}, {""class"": ""Avicennia tree"", ""confidence"": 0.3282, ""bbox"": [330.3, 0.0, 414.4, 57.8], ""pixel_area"": 4857.61}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3091, ""bbox"": [427.1, 477.3, 542.4, 555.8], ""pixel_area"": 9044.6}, {""class"": ""Avicennia sapling"", ""confidence"": 0.2988, ""bbox"": [124.0, 497.7, 181.1, 560.5], ""pixel_area"": 3585.72}, {""class"": ""Rhizophora tree"", ""confidence"": 0.2973, ""bbox"": [223.5, 489.4, 317.7, 567.9], ""pixel_area"": 7400.66}, {""class"": ""Avicennia tree"", ""confidence"": 0.2915, ""bbox"": [15.6, 76.2, 95.8, 151.9], ""pixel_area"": 6077.0}, {""class"": ""Rhizophora tree"", ""confidence"": 0.2566, ""bbox"": [296.9, 560.3, 407.8, 635.4], ""pixel_area"": 8324.93}, {""class"": ""Avicennia tree"", ""confidence"": 0.2538, ""bbox"": [0.0, 0.0, 49.8, 47.0], ""pixel_area"": 2337.94}]"
tif124_png_jpg.rf.51564ed8a36a1d4f25f0c7186a52b3a2.jpg,640,640,54,256957.59,23126.1835,2.312618,367.7063,180.1761,892.6707,1440.5531,5286.8299,"[{""class"": ""Rhizophora tree"", ""confidence"": 0.8897, ""bbox"": [255.8, 309.6, 361.8, 398.9], ""pixel_area"": 9465.31}, {""class"": ""Rhizophora tree"", ""confidence"": 0.8269, ""bbox"": [351.1, 99.6, 464.1, 181.6], ""pixel_area"": 9265.58}, {""class"": ""Rhizophora tree"", ""confidence"": 0.8111, ""bbox"": [292.8, 224.2, 359.4, 295.9], ""pixel_area"": 4780.48}, {""class"": ""Rhizophora sapling"", ""confidence"": 0.81, ""bbox"": [399.9, 250.6, 459.0, 304.4], ""pixel_area"": 3177.93}, {""class"": ""Rhizophora tree"", ""confidence"": 0.8086, ""bbox"": [220.4, 58.5, 330.1, 146.4], ""pixel_area"": 9631.88}, {""class"": ""Rhizophora tree"", ""confidence"": 0.807, ""bbox"": [118.3, 237.4, 191.6, 331.4], ""pixel_area"": 6894.38}, {""class"": ""Rhizophora sapling"", ""confidence"": 0.8037, ""bbox"": [373.2, 300.4, 422.7, 351.7], ""pixel_area"": 2538.28}, {""class"": ""Rhizophora tree"", ""confidence"": 0.801, ""bbox"": [256.1, 408.0, 311.4, 451.3], ""pixel_area"": 2396.59}, {""class"": ""Rhizophora sapling"", ""confidence"": 0.787, ""bbox"": [459.4, 164.6, 508.7, 213.7], ""pixel_area"": 2414.58}, {""class"": ""Rhizophora tree"", ""confidence"": 0.7758, ""bbox"": [193.1, 507.8, 263.5, 576.9], ""pixel_area"": 4863.8}, {""class"": ""Rhizophora tree"", ""confidence"": 0.7723, ""bbox"": [375.8, 191.3, 442.4, 247.5], ""pixel_area"": 3743.97}, {""class"": ""Rhizophora tree"", ""confidence"": 0.7719, ""bbox"": [122.3, 361.4, 189.6, 439.1], ""pixel_area"": 5236.28}, {""class"": ""Rhizophora tree"", ""confidence"": 0.7692, ""bbox"": [122.4, 474.9, 190.9, 547.0], ""pixel_area"": 4940.99}, {""class"": ""Rhizophora tree"", ""confidence"": 0.7472, ""bbox"": [45.7, 306.5, 108.0, 361.2], ""pixel_area"": 3408.43}, {""class"": ""Rhizophora sapling"", ""confidence"": 0.7463, ""bbox"": [533.9, 169.3, 570.8, 212.6], ""pixel_area"": 1600.68}, {""class"": ""Rhizophora tree"", ""confidence"": 0.7312, ""bbox"": [192.9, 440.7, 240.7, 487.6], ""pixel_area"": 2237.25}, {""class"": ""Rhizophora tree"", ""confidence"": 0.7123, ""bbox"": [200.0, 379.7, 244.3, 430.5], ""pixel_area"": 2250.65}, {""class"": ""Rhizophora tree"", ""confidence"": 0.7119, ""bbox"": [36.8, 198.5, 121.5, 277.3], ""pixel_area"": 6661.61}, {""class"": ""Rhizophora tree"", ""confidence"": 0.7062, ""bbox"": [389.5, 23.9, 465.6, 97.9], ""pixel_area"": 5625.51}, {""class"": ""Rhizophora tree"", ""confidence"": 0.6521, ""bbox"": [555.8, 96.4, 628.5, 171.0], ""pixel_area"": 5423.59}, {""class"": ""Avicennia seed"", ""confidence"": 0.6329, ""bbox"": [346.1, 457.7, 420.6, 570.2], ""pixel_area"": 8383.14}, {""class"": ""Avicennia sapling"", ""confidence"": 0.6208, ""bbox"": [554.7, 459.7, 614.2, 547.3], ""pixel_area"": 5214.65}, {""class"": ""Rhizophora tree"", ""confidence"": 0.6042, ""bbox"": [478.4, 217.1, 552.3, 271.8], ""pixel_area"": 4041.62}, {""class"": ""Rhizophora tree"", ""confidence"": 0.5811, ""bbox"": [228.9, 156.4, 304.1, 228.6], ""pixel_area"": 5434.64}, {""class"": ""Rhizophora sapling"", ""confidence"": 0.5798, ""bbox"": [279.0, 465.9, 324.5, 561.9], ""pixel_area"": 4370.05}, {""class"": ""Rhizophora tree"", ""confidence"": 0.576, ""bbox"": [61.7, 554.4, 120.9, 606.8], ""pixel_area"": 3094.41}, {""class"": ""Rhizophora tree"", ""confidence"": 0.5641, ""bbox"": [484.5, 0.0, 550.9, 45.9], ""pixel_area"": 3047.46}, {""class"": ""Avicennia sapling"", ""confidence"": 0.5607, ""bbox"": [347.8, 457.9, 422.5, 569.5], ""pixel_area"": 8334.34}, {""class"": ""Rhizophora tree"", ""confidence"": 0.5527, ""bbox"": [99.5, 102.9, 196.4, 205.9], ""pixel_area"": 9982.83}, {""class"": ""Rhizophora tree"", ""confidence"": 0.5512, ""bbox"": [178.2, 328.6, 217.0, 370.7], ""pixel_area"": 1637.41}, {""class"": ""Avicennia sapling"", ""confidence"": 0.5432, ""bbox"": [471.7, 425.3, 545.2, 503.2], ""pixel_area"": 5722.61}, {""class"": ""Rhizophora tree"", ""confidence"": 0.5222, ""bbox"": [202.8, 245.5, 272.0, 333.6], ""pixel_area"": 6099.19}, {""class"": ""Rhizophora tree"", ""confidence"": 0.5218, ""bbox"": [568.4, 0.0, 640.0, 71.3], ""pixel_area"": 5108.56}, {""class"": ""Rhizophora tree"", ""confidence"": 0.5088, ""bbox"": [19.3, 0.0, 101.8, 47.2], ""pixel_area"": 3894.86}, {""class"": ""Rhizophora sapling"", ""confidence"": 0.4852, ""bbox"": [494.2, 105.5, 548.2, 160.5], ""pixel_area"": 2964.43}, {""class"": ""Rhizophora tree"", ""confidence"": 0.4609, ""bbox"": [145.1, 577.5, 280.1, 637.9], ""pixel_area"": 8151.92}, {""class"": ""Rhizophora seed"", ""confidence"": 0.4531, ""bbox"": [511.0, 393.4, 545.3, 421.6], ""pixel_area"": 966.12}, {""class"": ""Rhizophora tree"", ""confidence"": 0.4243, ""bbox"": [522.8, 272.2, 617.6, 343.3], ""pixel_area"": 6749.61}, {""class"": ""Rhizophora tree"", ""confidence"": 0.4022, ""bbox"": [580.5, 195.5, 639.9, 270.0], ""pixel_area"": 4424.27}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3991, ""bbox"": [6.3, 471.0, 90.2, 559.6], ""pixel_area"": 7432.03}, {""class"": ""Rhizophora sapling"", ""confidence"": 0.3934, ""bbox"": [562.9, 368.8, 617.1, 426.2], ""pixel_area"": 3108.65}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3843, ""bbox"": [46.8, 468.7, 93.2, 531.0], ""pixel_area"": 2894.82}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3707, ""bbox"": [468.0, 54.6, 521.0, 106.9], ""pixel_area"": 2772.85}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3242, ""bbox"": [231.2, 155.7, 339.3, 227.9], ""pixel_area"": 7807.04}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3124, ""bbox"": [316.5, 0.3, 374.2, 61.9], ""pixel_area"": 3554.27}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3063, ""bbox"": [0.5, 348.2, 41.4, 479.8], ""pixel_area"": 5381.49}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3021, ""bbox"": [113.3, 0.0, 178.2, 47.4], ""pixel_area"": 3077.6}, {""class"": ""Rhizophora tree"", ""confidence"": 0.2995, ""bbox"": [72.5, 425.9, 142.7, 474.2], ""pixel_area"": 3393.06}, {""class"": ""Rhizophora tree"", ""confidence"": 0.2825, ""bbox"": [29.2, 556.0, 118.5, 612.2], ""pixel_area"": 5024.13}, {""class"": ""Rhizophora sapling"", ""confidence"": 0.2825, ""bbox"": [474.0, 422.9, 547.7, 500.8], ""pixel_area"": 5736.43}, {""class"": ""Rhizophora tree"", ""confidence"": 0.2809, ""bbox"": [1.0, 52.1, 54.8, 148.0], ""pixel_area"": 5162.26}, {""class"": ""Rhizophora sapling"", ""confidence"": 0.2706, ""bbox"": [312.2, 176.9, 348.3, 217.9], ""pixel_area"": 1478.23}, {""class"": ""Rhizophora tree"", ""confidence"": 0.2659, ""bbox"": [51.2, 378.6, 102.8, 429.0], ""pixel_area"": 2602.84}, {""class"": ""Rhizophora tree"", ""confidence"": 0.2654, ""bbox"": [5.5, 501.4, 56.8, 566.8], ""pixel_area"": 3351.99}]"
tif12_png_jpg.rf.c6fc6073c71fd6e73a66445e603c56de.jpg,640,640,25,149346.88,13441.2195,1.344122,213.7154,104.7205,518.8311,837.267,3072.7699,"[{""class"": ""Avicennia tree"", ""confidence"": 0.8164, ""bbox"": [381.7, 51.2, 466.7, 135.8], ""pixel_area"": 7187.45}, {""class"": ""Avicennia tree"", ""confidence"": 0.7693, ""bbox"": [525.7, 0.0, 635.9, 77.2], ""pixel_area"": 8513.31}, {""class"": ""Rhizophora tree"", ""confidence"": 0.7687, ""bbox"": [439.9, 343.0, 537.1, 444.3], ""pixel_area"": 9847.11}, {""class"": ""Rhizophora tree"", ""confidence"": 0.7418, ""bbox"": [370.4, 281.7, 420.8, 360.5], ""pixel_area"": 3971.24}, {""class"": ""Rhizophora tree"", ""confidence"": 0.6656, ""bbox"": [434.4, 493.4, 499.9, 554.0], ""pixel_area"": 3969.53}, {""class"": ""Rhizophora tree"", ""confidence"": 0.6381, ""bbox"": [348.7, 384.2, 400.6, 434.2], ""pixel_area"": 2593.87}, {""class"": ""Avicennia tree"", ""confidence"": 0.6116, ""bbox"": [273.9, 163.0, 332.5, 225.7], ""pixel_area"": 3679.46}, {""class"": ""Rhizophora tree"", ""confidence"": 0.5832, ""bbox"": [552.9, 411.1, 610.3, 477.2], ""pixel_area"": 3791.82}, {""class"": ""Avicennia tree"", ""confidence"": 0.5517, ""bbox"": [320.8, 489.0, 381.1, 566.0], ""pixel_area"": 4648.74}, {""class"": ""Avicennia tree"", ""confidence"": 0.5401, ""bbox"": [74.2, 476.7, 178.9, 592.7], ""pixel_area"": 12161.89}, {""class"": ""Avicennia tree"", ""confidence"": 0.5166, ""bbox"": [188.1, 415.1, 289.9, 544.8], ""pixel_area"": 13202.38}, {""class"": ""Rhizophora tree"", ""confidence"": 0.5122, ""bbox"": [496.4, 554.8, 605.6, 633.7], ""pixel_area"": 8608.93}, {""class"": ""Rhizophora tree"", ""confidence"": 0.5022, ""bbox"": [551.3, 331.6, 605.7, 392.4], ""pixel_area"": 3305.86}, {""class"": ""Rhizophora tree"", ""confidence"": 0.4423, ""bbox"": [9.3, 231.3, 81.2, 307.6], ""pixel_area"": 5485.51}, {""class"": ""Rhizophora tree"", ""confidence"": 0.4401, ""bbox"": [64.5, 121.0, 131.8, 179.5], ""pixel_area"": 3933.7}, {""class"": ""Avicennia tree"", ""confidence"": 0.4311, ""bbox"": [0.0, 347.8, 55.3, 475.7], ""pixel_area"": 7074.07}, {""class"": ""Rhizophora tree"", ""confidence"": 0.4219, ""bbox"": [491.1, 158.7, 561.2, 225.6], ""pixel_area"": 4692.58}, {""class"": ""Avicennia tree"", ""confidence"": 0.4042, ""bbox"": [134.1, 231.2, 258.5, 352.3], ""pixel_area"": 15061.38}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3485, ""bbox"": [51.0, 39.3, 108.1, 93.9], ""pixel_area"": 3113.45}, {""class"": ""Rhizophora tree"", ""confidence"": 0.3104, ""bbox"": [139.3, 147.2, 193.5, 208.8], ""pixel_area"": 3346.3}, {""class"": ""Rhizophora tree"", ""confidence"": 0.2928, ""bbox"": [433.0, 183.0, 497.5, 252.1], ""pixel_area"": 4454.08}, {""class"": ""Rhizophora tree"", ""confidence"": 0.2861, ""bbox"": [204.8, 0.1, 251.9, 18.4], ""pixel_area"": 863.57}, {""class"": ""Avicennia tree"", ""confidence"": 0.28, ""bbox"": [303.8, 19.7, 361.4, 92.6], ""pixel_area"": 4201.17}, {""class"": ""Avicennia tree"", ""confidence"": 0.2727, ""bbox"": [199.0, 586.0, 265.5, 638.9], ""pixel_area"": 3512.76}, {""class"": ""Rhizophora tree"", ""confidence"": 0.2726, ""bbox"": [445.7, 491.7, 575.0, 554.5], ""pixel_area"": 8126.72}]"
